MonitoringPlace,DateCollected,SpeciesName,Average,CumSum_Year
Clinton River,29/04/2009,Red Beech,275,630
Clinton River,30/09/2009,Red Beech,195,825
Clinton River,1/03/2009,Silver Beech,11,11
Clinton River,1/04/2009,Silver Beech,372,383
Clinton River,29/04/2009,Silver Beech,223,606
Clinton River,30/09/2009,Silver Beech,135,741
Clinton River,13/09/2010,Mountain Beech,1,1
Clinton River,13/09/2010,Red Beech,11,11
Clinton River,13/09/2010,Silver Beech,45,45
Clinton River,14/04/2011,Mountain Beech,279,279
Clinton River,22/09/2011,Mountain Beech,0,279
Clinton River,14/04/2011,Red Beech,138,138
Clinton River,22/09/2011,Red Beech,218,356
Clinton River,14/04/2011,Silver Beech,3185,3185
Clinton River,22/09/2011,Silver Beech,2286,5471
Clinton River,20/04/2012,Mountain Beech,3,3
Clinton River,22/05/2012,Mountain Beech,0,3
Clinton River,20/04/2012,Red Beech,50,50
Clinton River,22/05/2012,Red Beech,1,51
Clinton River,20/04/2012,Silver Beech,33,33
Clinton River,22/05/2012,Silver Beech,4,37
Clinton River,9/04/2013,Mountain Beech,1,1
Clinton River,23/05/2013,Mountain Beech,49,50
Clinton River,9/04/2013,Red Beech,118,118
Clinton River,23/05/2013,Red Beech,193,311
Clinton River,9/04/2013,Silver Beech,26,26
Clinton River,23/05/2013,Silver Beech,65,91
Clinton River,11/05/2014,Mountain Beech,0,0
Clinton River,4/07/2014,Mountain Beech,0,0
Clinton River,11/05/2014,Red Beech,592,592
Clinton River,4/07/2014,Red Beech,90,682
Clinton River,11/05/2014,Silver Beech,1039,1039
Clinton River,4/07/2014,Silver Beech,217,1256
Clinton River,19/05/2015,Mountain Beech,0,0
Clinton River,19/05/2015,Red Beech,0,0
Clinton River,19/05/2015,Silver Beech,5,5
Clinton River,26/04/2016,Mountain Beech,6,6
Clinton River,26/04/2016,Red Beech,258,258
Clinton River,26/04/2016,Silver Beech,1733,1733
Cromby Basin,15/10/2010,Mountain Beech,5,5
Cromby Basin,20/11/2010,Mountain Beech,2,7
Cromby Basin,15/10/2010,Silver Beech,4,4
Cromby Basin,20/11/2010,Silver Beech,0,4
Cromby Basin,22/05/2011,Mountain Beech,29,29
Cromby Basin,13/08/2011,Mountain Beech,6,35
Cromby Basin,16/11/2011,Mountain Beech,1,36
Cromby Basin,22/05/2011,Silver Beech,272,272
Cromby Basin,13/08/2011,Silver Beech,29,301
Cromby Basin,16/11/2011,Silver Beech,14,315
Cromby Basin,17/02/2012,Mountain Beech,2,2
Cromby Basin,9/05/2012,Mountain Beech,41,43
Cromby Basin,16/08/2012,Mountain Beech,53,96
Cromby Basin,17/11/2012,Mountain Beech,0,96
Cromby Basin,17/02/2012,Silver Beech,2,2
Cromby Basin,9/05/2012,Silver Beech,1,3
Cromby Basin,16/08/2012,Silver Beech,9,12
Cromby Basin,17/11/2012,Silver Beech,0,12
Cromby Basin,14/02/2013,Mountain Beech,0,0
Cromby Basin,2/05/2013,Mountain Beech,3,3
Cromby Basin,2/08/2013,Mountain Beech,3,6
Cromby Basin,13/11/2013,Mountain Beech,1,7
Cromby Basin,14/02/2013,Silver Beech,27,27
Cromby Basin,2/05/2013,Silver Beech,235,262
Cromby Basin,2/08/2013,Silver Beech,100,362
Cromby Basin,13/11/2013,Silver Beech,11,373
Cromby Basin,27/02/2014,Mountain Beech,26,26
Cromby Basin,30/05/2014,Mountain Beech,870,896
Cromby Basin,27/07/2014,Mountain Beech,24,920
Cromby Basin,13/11/2014,Mountain Beech,31,951
Cromby Basin,27/02/2014,Silver Beech,76,76
Cromby Basin,30/05/2014,Silver Beech,1473,1549
Cromby Basin,27/07/2014,Silver Beech,48,1597
Cromby Basin,13/11/2014,Silver Beech,137,1734
Cromby Basin,11/02/2015,Mountain Beech,2,2
Cromby Basin,16/05/2015,Mountain Beech,3,5
Cromby Basin,11/08/2015,Mountain Beech,1,6
Cromby Basin,21/11/2015,Mountain Beech,0,6
Cromby Basin,11/02/2015,Silver Beech,5,5
Cromby Basin,16/05/2015,Silver Beech,4,9
Cromby Basin,11/08/2015,Silver Beech,2,11
Cromby Basin,21/11/2015,Silver Beech,0,11
Cromby Basin,19/02/2016,Mountain Beech,0,0
Cromby Basin,27/05/2016,Mountain Beech,1996,1996
Cromby Basin,21/08/2016,Mountain Beech,0,1996
Cromby Basin,15/11/2016,Mountain Beech,91,2087
Cromby Basin,19/02/2016,Silver Beech,0,0
Cromby Basin,27/05/2016,Silver Beech,1718,1718
Cromby Basin,21/08/2016,Silver Beech,433,2151
Cromby Basin,15/11/2016,Silver Beech,99,2250
Cromby Basin,16/02/2017,Mountain Beech,11,11
Cromby Basin,16/02/2017,Silver Beech,10,10
Deep Creek,6/04/2012,Mountain Beech,0,0
Deep Creek,6/05/2012,Mountain Beech,0,0
Deep Creek,2/06/2012,Mountain Beech,0,0
Deep Creek,6/04/2012,Red Beech,19,19
Deep Creek,6/05/2012,Red Beech,124,143
Deep Creek,2/06/2012,Red Beech,43,186
Deep Creek,6/04/2012,Silver Beech,449,449
Deep Creek,6/05/2012,Silver Beech,1145,1594
Deep Creek,2/06/2012,Silver Beech,225,1819
Deep Creek,27/04/2013,Mountain Beech,0,0
Deep Creek,25/05/2013,Mountain Beech,0,0
Deep Creek,27/04/2013,Red Beech,0,0
Deep Creek,25/05/2013,Red Beech,0,0
Deep Creek,27/04/2013,Silver Beech,10,10
Deep Creek,25/05/2013,Silver Beech,6,16
Deep Creek,27/03/2014,Mountain Beech,5,5
Deep Creek,28/04/2014,Mountain Beech,14,19
Deep Creek,30/05/2014,Mountain Beech,0,19
Deep Creek,27/03/2014,Red Beech,77,77
Deep Creek,28/04/2014,Red Beech,178,255
Deep Creek,30/05/2014,Red Beech,241,496
Deep Creek,27/03/2014,Silver Beech,332,332
Deep Creek,28/04/2014,Silver Beech,1278,1610
Deep Creek,30/05/2014,Silver Beech,317,1927
Deep Creek,2/04/2015,Mountain Beech,0,0
Deep Creek,22/06/2015,Mountain Beech,0,0
Deep Creek,2/04/2015,Red Beech,8,8
Deep Creek,22/06/2015,Red Beech,1,9
Deep Creek,2/04/2015,Silver Beech,94,94
Deep Creek,22/06/2015,Silver Beech,17,111
Deep Creek,25/06/2016,Mountain Beech,2,2
Deep Creek,25/06/2016,Red Beech,129,129
Deep Creek,25/06/2016,Silver Beech,53,53
Dusky BS,6/06/2014,Mountain Beech,80,80
Dusky BS,6/06/2014,Silver Beech,138,138
Dusky BS,20/05/2015,Mountain Beech,1,1
Dusky BS,20/05/2015,Silver Beech,3,3
Dusky BS,14/06/2016,Mountain Beech,282,282
Dusky BS,15/06/2016,Mountain Beech,320,602
Dusky BS,14/06/2016,Silver Beech,1238,1238
Dusky BS,15/06/2016,Silver Beech,318,1556
Dusky LS,4/06/2014,Mountain Beech,7,7
Dusky LS,4/06/2014,Silver Beech,129,129
Dusky LS,20/05/2015,Mountain Beech,1,1
Dusky LS,20/05/2015,Silver Beech,7,7
Dusky LS,13/06/2016,Mountain Beech,1247,1247
Dusky LS,22/07/2016,Mountain Beech,188,1435
Dusky LS,13/06/2016,Silver Beech,154,154
Dusky LS,22/07/2016,Silver Beech,329,483
Dusky MC,3/06/2014,Mountain Beech,356,356
Dusky MC,3/06/2014,Silver Beech,16,16
Dusky MC,20/05/2015,Mountain Beech,21,21
Dusky MC,21/05/2015,Mountain Beech,40,61
Dusky MC,20/05/2015,Silver Beech,0,0
Dusky MC,21/05/2015,Silver Beech,2,2
Dusky MC,14/06/2016,Mountain Beech,1625,1625
Dusky MC,14/06/2016,Silver Beech,658,658
Dusky SS,6/06/2014,Mountain Beech,723,723
Dusky SS,6/06/2014,Silver Beech,206,206
Dusky SS,20/05/2015,Mountain Beech,34,34
Dusky SS,20/05/2015,Silver Beech,3,3
Dusky SS,17/05/2016,Mountain Beech,1355,1355
Dusky SS,17/05/2016,Silver Beech,3380,3380
Dusky WS,4/06/2014,Mountain Beech,40,40
Dusky WS,4/06/2014,Silver Beech,65,65
Dusky WS,20/05/2015,Mountain Beech,0,0
Dusky WS,20/05/2015,Silver Beech,0,0
Dusky WS,22/07/2016,Mountain Beech,614,614
Dusky WS,22/07/2016,Silver Beech,361,361
Eglinton,20/12/2012,Mountain Beech,17,17
Eglinton,23/12/2012,Mountain Beech,7,24
Eglinton,20/12/2012,Red Beech,5,5
Eglinton,23/12/2012,Red Beech,22,27
Eglinton,20/12/2012,Silver Beech,6,6
Eglinton,23/12/2012,Silver Beech,3,9
Eglinton,20/02/2013,Mountain Beech,2,2
Eglinton,11/05/2013,Mountain Beech,2,4
Eglinton,6/06/2013,Mountain Beech,417,421
Eglinton,28/12/2013,Mountain Beech,12,433
Eglinton,29/12/2013,Mountain Beech,3,436
Eglinton,20/02/2013,Red Beech,2,2
Eglinton,11/05/2013,Red Beech,287,289
Eglinton,6/06/2013,Red Beech,40,329
Eglinton,28/12/2013,Red Beech,16,345
Eglinton,29/12/2013,Red Beech,3,348
Eglinton,20/02/2013,Silver Beech,1,1
Eglinton,11/05/2013,Silver Beech,62,63
Eglinton,6/06/2013,Silver Beech,9,72
Eglinton,28/12/2013,Silver Beech,1,73
Eglinton,29/12/2013,Silver Beech,0,73
Eglinton,2/04/2014,Mountain Beech,6,6
Eglinton,3/04/2014,Mountain Beech,6,12
Eglinton,4/04/2014,Mountain Beech,0,12
Eglinton,18/06/2014,Mountain Beech,712,724
Eglinton,26/08/2014,Mountain Beech,57,781
Eglinton,2/04/2014,Red Beech,15,15
Eglinton,3/04/2014,Red Beech,34,49
Eglinton,4/04/2014,Red Beech,437,486
Eglinton,18/06/2014,Red Beech,1027,1513
Eglinton,26/08/2014,Red Beech,80,1593
Eglinton,2/04/2014,Silver Beech,3,3
Eglinton,3/04/2014,Silver Beech,4,7
Eglinton,4/04/2014,Silver Beech,19,26
Eglinton,18/06/2014,Silver Beech,231,257
Eglinton,26/08/2014,Silver Beech,37,294
Eglinton,14/03/2015,Mountain Beech,16,16
Eglinton,29/04/2015,Mountain Beech,0,16
Eglinton,22/05/2015,Mountain Beech,15,31
Eglinton,23/05/2015,Mountain Beech,0,31
Eglinton,19/07/2015,Mountain Beech,0,31
Eglinton,4/08/2015,Mountain Beech,0,31
Eglinton,14/03/2015,Red Beech,99,99
Eglinton,29/04/2015,Red Beech,3,102
Eglinton,22/05/2015,Red Beech,1,103
Eglinton,23/05/2015,Red Beech,0,103
Eglinton,19/07/2015,Red Beech,4,107
Eglinton,4/08/2015,Red Beech,0,107
Eglinton,14/03/2015,Silver Beech,7,7
Eglinton,29/04/2015,Silver Beech,1,8
Eglinton,22/05/2015,Silver Beech,6,14
Eglinton,23/05/2015,Silver Beech,0,14
Eglinton,19/07/2015,Silver Beech,1,15
Eglinton,4/08/2015,Silver Beech,0,15
Eglinton,7/02/2016,Mountain Beech,0,0
Eglinton,9/02/2016,Mountain Beech,1028,1028
Eglinton,23/02/2016,Mountain Beech,2,1030
Eglinton,7/02/2016,Red Beech,0,0
Eglinton,9/02/2016,Red Beech,1,1
Eglinton,23/02/2016,Red Beech,0,1
Eglinton,7/02/2016,Silver Beech,3,3
Eglinton,9/02/2016,Silver Beech,1,4
Eglinton,23/02/2016,Silver Beech,1,5
Falls River,12/03/2014,Hard Beech,372,372
Falls River,7/04/2014,Hard Beech,197,569
Falls River,6/05/2014,Hard Beech,229,798
Falls River,6/06/2014,Hard Beech,54,852
Falls River,29/03/2016,Hard Beech,207,207
Falls River,15/06/2016,Hard Beech,218,425
Flora Stream,21/03/2009,Mountain Beech,13,13
Flora Stream,25/04/2009,Mountain Beech,110,123
Flora Stream,26/05/2009,Mountain Beech,116,239
Flora Stream,21/03/2009,Red Beech,4,4
Flora Stream,25/04/2009,Red Beech,39,43
Flora Stream,26/05/2009,Red Beech,100,143
Flora Stream,21/03/2009,Silver Beech,1,1
Flora Stream,25/04/2009,Silver Beech,6,7
Flora Stream,26/05/2009,Silver Beech,11,18
Flora Stream,31/03/2010,Mountain Beech,28,28
Flora Stream,30/04/2010,Mountain Beech,29,57
Flora Stream,31/05/2010,Mountain Beech,13,70
Flora Stream,31/03/2010,Red Beech,3,3
Flora Stream,30/04/2010,Red Beech,0,3
Flora Stream,31/05/2010,Red Beech,0,3
Flora Stream,31/03/2010,Silver Beech,1,1
Flora Stream,30/04/2010,Silver Beech,0,1
Flora Stream,31/05/2010,Silver Beech,9,10
Flora Stream,28/03/2011,Mountain Beech,0,0
Flora Stream,28/04/2011,Mountain Beech,5,5
Flora Stream,23/05/2011,Mountain Beech,1,6
Flora Stream,28/03/2011,Red Beech,0,0
Flora Stream,28/04/2011,Red Beech,0,0
Flora Stream,23/05/2011,Red Beech,0,0
Flora Stream,28/03/2011,Silver Beech,22,22
Flora Stream,28/04/2011,Silver Beech,385,407
Flora Stream,23/05/2011,Silver Beech,198,605
Flora Stream,1/04/2012,Mountain Beech,20,20
Flora Stream,1/05/2012,Mountain Beech,129,149
Flora Stream,31/05/2012,Mountain Beech,12,161
Flora Stream,1/04/2012,Red Beech,6,6
Flora Stream,1/05/2012,Red Beech,54,60
Flora Stream,31/05/2012,Red Beech,45,105
Flora Stream,1/04/2012,Silver Beech,2,2
Flora Stream,1/05/2012,Silver Beech,5,7
Flora Stream,31/05/2012,Silver Beech,1,8
Flora Stream,31/03/2013,Mountain Beech,1,1
Flora Stream,6/05/2013,Mountain Beech,0,1
Flora Stream,5/06/2013,Mountain Beech,0,1
Flora Stream,31/03/2013,Red Beech,0,0
Flora Stream,6/05/2013,Red Beech,0,0
Flora Stream,5/06/2013,Red Beech,0,0
Flora Stream,31/03/2013,Silver Beech,0,0
Flora Stream,6/05/2013,Silver Beech,0,0
Flora Stream,5/06/2013,Silver Beech,1,1
Flora Stream,29/03/2014,Mountain Beech,33,33
Flora Stream,30/05/2014,Mountain Beech,877,910
Flora Stream,29/03/2014,Red Beech,17,17
Flora Stream,30/05/2014,Red Beech,2077,2094
Flora Stream,29/03/2014,Silver Beech,42,42
Flora Stream,30/05/2014,Silver Beech,3067,3109
Flora Stream,26/02/2015,Mountain Beech,3,3
Flora Stream,22/06/2015,Mountain Beech,3,6
Flora Stream,26/02/2015,Red Beech,1,1
Flora Stream,22/06/2015,Red Beech,2,3
Flora Stream,26/02/2015,Silver Beech,1,1
Flora Stream,22/06/2015,Silver Beech,4,5
Flora Stream,10/06/2016,Mountain Beech,82,82
Flora Stream,10/06/2016,Red Beech,69,69
Flora Stream,10/06/2016,Silver Beech,2,2
Glowworm caves,27/06/2012,Mountain Beech,142,142
Glowworm caves,27/06/2012,Red Beech,86,86
Glowworm caves,27/06/2012,Silver Beech,21,21
Glowworm caves,18/04/2013,Mountain Beech,1802,1802
Glowworm caves,6/06/2013,Mountain Beech,196,1998
Glowworm caves,18/04/2013,Red Beech,115,115
Glowworm caves,6/06/2013,Red Beech,165,280
Glowworm caves,18/04/2013,Silver Beech,690,690
Glowworm caves,6/06/2013,Silver Beech,607,1297
Glowworm caves,18/06/2014,Mountain Beech,2127,2127
Glowworm caves,18/06/2014,Red Beech,483,483
Glowworm caves,18/06/2014,Silver Beech,315,315
Glowworm caves,8/06/2015,Mountain Beech,492,492
Glowworm caves,8/06/2015,Red Beech,4,4
Glowworm caves,8/06/2015,Silver Beech,24,24
Glowworm caves,21/05/2016,Mountain Beech,3340,3340
Glowworm caves,21/05/2016,Red Beech,2415,2415
Glowworm caves,21/05/2016,Silver Beech,1660,1660
Hanging Valley,12/06/2014,Mountain Beech,25,25
Hanging Valley,12/06/2014,Silver Beech,2364,2364
Hanging Valley,10/02/2015,Mountain Beech,3,3
Hanging Valley,22/02/2015,Mountain Beech,0,3
Hanging Valley,31/05/2015,Mountain Beech,4,7
Hanging Valley,23/07/2015,Mountain Beech,0,7
Hanging Valley,10/02/2015,Silver Beech,12,12
Hanging Valley,22/02/2015,Silver Beech,33,45
Hanging Valley,31/05/2015,Silver Beech,18,63
Hanging Valley,23/07/2015,Silver Beech,10,73
Hanging Valley,4/03/2016,Mountain Beech,0,0
Hanging Valley,1/05/2016,Mountain Beech,143,143
Hanging Valley,17/05/2016,Mountain Beech,27,170
Hanging Valley,1/06/2016,Mountain Beech,2661,2831
Hanging Valley,4/03/2016,Silver Beech,1,1
Hanging Valley,1/05/2016,Silver Beech,2393,2394
Hanging Valley,17/05/2016,Silver Beech,5407,7801
Hanging Valley,1/06/2016,Silver Beech,432,8233
Hawdon,28/04/2005,Mountain Beech,34,34
Hawdon,1/06/2005,Mountain Beech,12,46
Hawdon,8/07/2005,Mountain Beech,4,50
Hawdon,28/04/2005,Red Beech,24,24
Hawdon,1/06/2005,Red Beech,2,26
Hawdon,8/07/2005,Red Beech,1,27
Hawdon,28/04/2005,Silver Beech,0,0
Hawdon,1/06/2005,Silver Beech,0,0
Hawdon,8/07/2005,Silver Beech,0,0
Hawdon,1/04/2006,Mountain Beech,1822,1822
Hawdon,30/04/2006,Mountain Beech,492,2314
Hawdon,29/05/2006,Mountain Beech,47,2361
Hawdon,1/04/2006,Red Beech,106,106
Hawdon,30/04/2006,Red Beech,121,227
Hawdon,29/05/2006,Red Beech,23,250
Hawdon,1/04/2006,Silver Beech,0,0
Hawdon,30/04/2006,Silver Beech,0,0
Hawdon,29/05/2006,Silver Beech,0,0
Hawdon,1/04/2007,Mountain Beech,3,3
Hawdon,30/04/2007,Mountain Beech,4,7
Hawdon,31/05/2007,Mountain Beech,3,10
Hawdon,1/04/2007,Red Beech,6,6
Hawdon,30/04/2007,Red Beech,10,16
Hawdon,31/05/2007,Red Beech,7,23
Hawdon,1/04/2007,Silver Beech,0,0
Hawdon,30/04/2007,Silver Beech,0,0
Hawdon,31/05/2007,Silver Beech,0,0
Hawdon,1/04/2008,Mountain Beech,394,394
Hawdon,29/04/2008,Mountain Beech,316,710
Hawdon,30/05/2008,Mountain Beech,85,795
Hawdon,1/04/2008,Red Beech,44,44
Hawdon,29/04/2008,Red Beech,74,118
Hawdon,30/05/2008,Red Beech,15,133
Hawdon,1/04/2008,Silver Beech,0,0
Hawdon,29/04/2008,Silver Beech,0,0
Hawdon,30/05/2008,Silver Beech,0,0
Hawdon,5/03/2009,Mountain Beech,47,47
Hawdon,1/04/2009,Mountain Beech,1546,1593
Hawdon,9/05/2009,Mountain Beech,691,2284
Hawdon,9/06/2009,Mountain Beech,82,2366
Hawdon,5/03/2009,Red Beech,21,21
Hawdon,1/04/2009,Red Beech,675,696
Hawdon,9/05/2009,Red Beech,1823,2519
Hawdon,9/06/2009,Red Beech,160,2679
Hawdon,5/03/2009,Silver Beech,0,0
Hawdon,1/04/2009,Silver Beech,0,0
Hawdon,9/05/2009,Silver Beech,0,0
Hawdon,9/06/2009,Silver Beech,0,0
Hawdon,21/02/2010,Mountain Beech,11,11
Hawdon,21/03/2010,Mountain Beech,22,33
Hawdon,20/04/2010,Mountain Beech,28,61
Hawdon,2/06/2010,Mountain Beech,2,63
Hawdon,21/02/2010,Red Beech,3,3
Hawdon,21/03/2010,Red Beech,1,4
Hawdon,20/04/2010,Red Beech,2,6
Hawdon,2/06/2010,Red Beech,0,6
Hawdon,21/02/2010,Silver Beech,0,0
Hawdon,21/03/2010,Silver Beech,0,0
Hawdon,20/04/2010,Silver Beech,0,0
Hawdon,2/06/2010,Silver Beech,0,0
Hawdon,20/03/2011,Mountain Beech,967,967
Hawdon,20/04/2011,Mountain Beech,156,1123
Hawdon,24/05/2011,Mountain Beech,22,1145
Hawdon,20/03/2011,Red Beech,36,36
Hawdon,20/04/2011,Red Beech,31,67
Hawdon,24/05/2011,Red Beech,2,69
Hawdon,20/03/2011,Silver Beech,12,12
Hawdon,20/04/2011,Silver Beech,0,12
Hawdon,24/05/2011,Silver Beech,1,13
Hawdon,2/03/2012,Mountain Beech,81,81
Hawdon,13/04/2012,Mountain Beech,584,665
Hawdon,9/05/2012,Mountain Beech,49,714
Hawdon,2/03/2012,Red Beech,11,11
Hawdon,13/04/2012,Red Beech,1226,1237
Hawdon,9/05/2012,Red Beech,238,1475
Hawdon,2/03/2012,Silver Beech,0,0
Hawdon,13/04/2012,Silver Beech,0,0
Hawdon,9/05/2012,Silver Beech,0,0
Hawdon,10/03/2013,Mountain Beech,75,75
Hawdon,19/04/2013,Mountain Beech,45,120
Hawdon,29/05/2013,Mountain Beech,6,126
Hawdon,10/03/2013,Red Beech,2,2
Hawdon,19/04/2013,Red Beech,5,7
Hawdon,29/05/2013,Red Beech,2,9
Hawdon,10/03/2013,Silver Beech,0,0
Hawdon,19/04/2013,Silver Beech,0,0
Hawdon,29/05/2013,Silver Beech,0,0
Hawdon,18/03/2014,Mountain Beech,1375,1375
Hawdon,29/04/2014,Mountain Beech,2043,3418
Hawdon,14/06/2014,Mountain Beech,584,4002
Hawdon,19/06/2014,Mountain Beech,571,4573
Hawdon,20/06/2014,Mountain Beech,982,5555
Hawdon,18/03/2014,Red Beech,253,253
Hawdon,29/04/2014,Red Beech,4728,4981
Hawdon,14/06/2014,Red Beech,732,5713
Hawdon,19/06/2014,Red Beech,864,6577
Hawdon,20/06/2014,Red Beech,4,6581
Hawdon,18/03/2014,Silver Beech,0,0
Hawdon,29/04/2014,Silver Beech,0,0
Hawdon,14/06/2014,Silver Beech,1,1
Hawdon,19/06/2014,Silver Beech,0,1
Hawdon,20/06/2014,Silver Beech,0,1
Hawdon,31/03/2015,Mountain Beech,7,7
Hawdon,26/05/2015,Mountain Beech,1,8
Hawdon,31/03/2015,Red Beech,1,1
Hawdon,26/05/2015,Red Beech,0,1
Hawdon,31/03/2015,Silver Beech,0,0
Hawdon,26/05/2015,Silver Beech,0,0
Hawdon,22/03/2016,Mountain Beech,2197,2197
Hawdon,30/04/2016,Mountain Beech,1561,3758
Hawdon,7/06/2016,Mountain Beech,512,4270
Hawdon,22/03/2016,Red Beech,259,259
Hawdon,30/04/2016,Red Beech,2191,2450
Hawdon,7/06/2016,Red Beech,472,2922
Hawdon,22/03/2016,Silver Beech,0,0
Hawdon,30/04/2016,Silver Beech,0,0
Hawdon,7/06/2016,Silver Beech,0,0
Hunters Hill Beech,13/03/2009,Silver Beech,91,91
Hunters Hill Beech,31/03/2009,Silver Beech,172,263
Hunters Hill Beech,7/05/2009,Silver Beech,2211,2474
Hunters Hill Beech,5/06/2009,Silver Beech,2922,5396
Hunters Hill Beech,8/07/2009,Silver Beech,2674,8070
Hunters Hill Beech,4/03/2011,Silver Beech,14,14
Hunters Hill Beech,4/04/2011,Silver Beech,14,28
Hunters Hill Beech,5/05/2011,Silver Beech,14,42
Hunters Hill Beech,27/05/2011,Silver Beech,19,61
Hunters Hill Beech,16/03/2012,Silver Beech,1,1
Hunters Hill Beech,10/04/2012,Silver Beech,2,3
Hunters Hill Beech,10/05/2012,Silver Beech,1,4
Hunters Hill Beech,11/06/2012,Silver Beech,4,8
Hunters Hill Beech,5/04/2013,Silver Beech,0,0
Hunters Hill Beech,9/05/2013,Silver Beech,39,39
Hunters Hill Beech,11/06/2013,Silver Beech,389,428
Hunters Hill Beech,26/06/2013,Silver Beech,79,507
Hunters Hill Beech,10/03/2014,Silver Beech,248,248
Hunters Hill Beech,11/04/2014,Silver Beech,566,814
Hunters Hill Beech,5/05/2014,Silver Beech,5640,6454
Hunters Hill Beech,10/06/2014,Silver Beech,3304,9758
Hunters Hill Beech,14/07/2014,Silver Beech,445,10203
Hunters Hill Beech,26/06/2015,Silver Beech,24,24
Hunters Hill Beech,16/02/2016,Silver Beech,39,39
Hunters Hill Beech,30/03/2016,Silver Beech,59,98
Hunters Hill Beech,3/05/2016,Silver Beech,1795,1893
Hunters Hill Beech,7/06/2016,Silver Beech,649,2542
Hunters Hill HBP-T,13/03/2009,Silver Beech,0,0
Hunters Hill HBP-T,31/03/2009,Silver Beech,1,1
Hunters Hill HBP-T,4/03/2011,Silver Beech,6,6
Hunters Hill HBP-T,4/04/2011,Silver Beech,0,6
Hunters Hill HBP-T,5/05/2011,Silver Beech,6,12
Hunters Hill HBP-T,27/05/2011,Silver Beech,0,12
Hunters Hill HBP-T,16/03/2012,Silver Beech,1,1
Hunters Hill HBP-T,10/04/2012,Silver Beech,2,3
Hunters Hill HBP-T,10/05/2012,Silver Beech,3,6
Hunters Hill HBP-T,11/06/2012,Silver Beech,10,16
Hunters Hill HBP-T,5/04/2013,Silver Beech,30,30
Hunters Hill HBP-T,9/05/2013,Silver Beech,3,33
Hunters Hill HBP-T,11/06/2013,Silver Beech,12,45
Hunters Hill HBP-T,26/06/2013,Silver Beech,0,45
Hunters Hill HBP-T,10/03/2014,Silver Beech,0,0
Hunters Hill HBP-T,11/04/2014,Silver Beech,6,6
Hunters Hill HBP-T,5/05/2014,Silver Beech,94,100
Hunters Hill HBP-T,10/06/2014,Silver Beech,9,109
Hunters Hill HBP-T,14/07/2014,Silver Beech,1,110
Hunters Hill HBP-T,26/06/2015,Silver Beech,0,0
Hunters Hill HBP-T,16/02/2016,Silver Beech,0,0
Hunters Hill HBP-T,30/03/2016,Silver Beech,0,0
Hunters Hill HBP-T,1/04/2016,Silver Beech,0,0
Hunters Hill HBP-T,3/05/2016,Silver Beech,4,4
Hunters Hill HBP-T,7/06/2016,Silver Beech,1,5
Hunters Hill Rimu,26/06/2013,Silver Beech,11,11
Hunters Hill Rimu,10/03/2014,Silver Beech,5,5
Hunters Hill Rimu,11/04/2014,Silver Beech,50,55
Hunters Hill Rimu,5/05/2014,Silver Beech,453,508
Hunters Hill Rimu,10/06/2014,Silver Beech,95,603
Hunters Hill Rimu,14/07/2014,Silver Beech,17,620
Hunters Hill Rimu,26/06/2015,Silver Beech,1,1
Hunters Hill Rimu,16/02/2016,Silver Beech,0,0
Hunters Hill Rimu,1/04/2016,Silver Beech,10,10
Hunters Hill Rimu,3/05/2016,Silver Beech,0,10
Hunters Hill Rimu,7/06/2016,Silver Beech,44,54
Iris Burn,20/06/2013,Mountain Beech,159,159
Iris Burn,20/06/2013,Silver Beech,1930,1930
Iris Burn,29/04/2014,Mountain Beech,132,132
Iris Burn,12/06/2014,Mountain Beech,26,158
Iris Burn,29/04/2014,Silver Beech,2278,2278
Iris Burn,12/06/2014,Silver Beech,3972,6250
Iris Burn,3/06/2015,Mountain Beech,7,7
Iris Burn,3/06/2015,Silver Beech,49,49
Iris Burn,1/06/2016,Mountain Beech,342,342
Iris Burn,8/08/2016,Mountain Beech,57,399
Iris Burn,1/06/2016,Silver Beech,5514,5514
Iris Burn,8/08/2016,Silver Beech,1191,6705
Kaweka,6/05/2015,Mountain Beech,16,16
Kaweka,6/05/2015,Red Beech,13,13
Kaweka,21/01/2016,Mountain Beech,0,0
Kaweka,3/05/2016,Mountain Beech,3,3
Kaweka,21/01/2016,Red Beech,0,0
Kaweka,3/05/2016,Red Beech,15,15
Kepler,5/07/2013,Mountain Beech,235,235
Kepler,5/07/2013,Red Beech,1319,1319
Kepler,5/07/2013,Silver Beech,4,4
Kepler,10/06/2014,Mountain Beech,211,211
Kepler,10/06/2014,Red Beech,2250,2250
Kepler,10/06/2014,Silver Beech,50,50
Kepler,4/06/2016,Mountain Beech,1646,1646
Kepler,4/06/2016,Red Beech,5335,5335
Kepler,4/06/2016,Silver Beech,87,87
Knobs Flat,27/05/2008,Mountain Beech,74,74
Knobs Flat,27/05/2008,Red Beech,190,190
Knobs Flat,27/05/2008,Silver Beech,39,39
Knobs Flat,2/03/2009,Mountain Beech,117,117
Knobs Flat,31/03/2009,Mountain Beech,366,483
Knobs Flat,1/05/2009,Mountain Beech,20,503
Knobs Flat,16/06/2009,Mountain Beech,28,531
Knobs Flat,2/03/2009,Red Beech,5,5
Knobs Flat,31/03/2009,Red Beech,66,71
Knobs Flat,1/05/2009,Red Beech,281,352
Knobs Flat,16/06/2009,Red Beech,66,418
Knobs Flat,2/03/2009,Silver Beech,28,28
